 no_of_dependents, education, self_employed, income_annual, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
4,1,2,0.5773195876288659,0.336734693877551,14,0.8600000000000001,0.476027397260274,0.47938144329896903,0.5167095115681235,0.5374149659863946,1
2,1,1,0.3195876288659794,0.16326530612244897,8,0.9083333333333334,0.04794520547945205,0.23711340206185566,0.30848329048843187,0.217687074829932,1
2,2,2,0.020618556701030927,0.030612244897959183,4,0.7383333333333335,0.0273972602739726,0.02577319587628866,0.023136246786632394,0.020408163265306124,1
5,2,2,0.010309278350515462,0.007653061224489796,4,0.19666666666666666,0.02054794520547945,0.010309278350515464,0.010282776349614397,0.01360544217687075,0
1,2,2,0.4123711340206186,0.2653061224489796,6,0.2766666666666667,0.2568493150684932,0.36082474226804123,0.35218508997429304,0.3197278911564626,0
2,2,1,0.04123711340206185,0.0510204081632653,12,0.05833333333333335,0.017123287671232876,0.04639175257731959,0.023136246786632394,0.0272108843537415,0
5,2,1,0.4329896907216495,0.38010204081632654,6,0.2433333333333334,0.3287671232876712,0.1134020618556701,0.42159383033419023,0.39455782312925175,0
0,1,1,0.9278350515463917,0.7423469387755102,2,0.9466666666666668,0.3184931506849315,0.711340206185567,0.8149100257069409,0.36054421768707484,1
2,1,1,0.6907216494845361,0.6377551020408162,4,0.7716666666666667,0.3116438356164384,0.18556701030927836,0.5398457583547558,0.3741496598639456,1
5,2,1,0.5051546391752577,0.34183673469387754,14,0.3783333333333334,0.4178082191780822,0.4587628865979381,0.4910025706940874,0.3197278911564626,0
4,1,2,0.32989690721649484,0.3163265306122449,2,0.7350000000000001,0.11643835616438356,0.31443298969072164,0.19023136246786634,0.25170068027210885,1
4,2,1,0.8659793814432989,0.6760204081632653,12,0.8366666666666667,0.2568493150684932,0.14432989690721648,0.8174807197943446,0.7959183673469389,1
3,2,1,0.9278350515463917,0.7295918367346939,8,0.3966666666666667,0.4794520547945206,0.42783505154639173,0.8251928020565553,0.33333333333333337,0
5,1,1,0.4742268041237113,0.40816326530612246,4,0.3716666666666667,0.3047945205479452,0.11855670103092783,0.2493573264781491,0.1904761904761905,1
4,2,2,0.26804123711340205,0.2040816326530612,14,0.135,0.11301369863013698,0.05670103092783505,0.22622107969151672,0.10204081632653061,0
1,1,1,0.32989690721649484,0.17091836734693877,4,0.39,0.1095890410958904,0.08247422680412371,0.3264781491002571,0.272108843537415,0
5,2,1,0.061855670103092786,0.04846938775510204,14,0.4566666666666668,0.07876712328767123,0.06185567010309278,0.03598971722365039,0.07482993197278912,1
1,2,2,0.4020618556701031,0.2755102040816327,6,0.17500000000000004,0.4143835616438356,0.14948453608247422,0.22365038560411313,0.40136054421768713,0
0,2,2,0.17525773195876287,0.08928571428571429,16,0.40333333333333343,0.030821917808219176,0.02577319587628866,0.09511568123393316,0.14285714285714288,0
5,1,1,0.6701030927835051,0.6403061224489796,14,0.8666666666666667,0.3561643835616438,0.4175257731958763,0.46786632390745503,0.2653061224489796,1
0,1,2,0.5154639175257731,0.33418367346938777,2,0.3416666666666667,0.4143835616438356,0.4072164948453608,0.5167095115681235,0.4217687074829932,0
3,1,1,0.6701030927835051,0.4107142857142857,2,0.3466666666666667,0.1541095890410959,0.5618556701030928,0.6426735218508998,0.6258503401360545,0
1,2,1,0.4639175257731959,0.375,20,0.8916666666666668,0.07534246575342465,0.12886597938144329,0.2519280205655527,0.2585034013605442,1
0,2,2,0.5979381443298969,0.5535714285714285,12,0.8766666666666667,0.05136986301369863,0.10309278350515463,0.35475578406169667,0.4761904761904762,1
5,2,1,0.6494845360824741,0.4744897959183673,12,0.21166666666666667,0.1780821917808219,0.0979381443298969,0.4601542416452442,0.5306122448979592,0
3,1,2,0.03092783505154639,0.0433673469387755,12,0.9833333333333334,0.030821917808219176,0.03608247422680412,0.038560411311053984,0.0272108843537415,1
4,2,2,0.5670103092783505,0.33163265306122447,2,0.05500000000000005,0.3253424657534247,0.15463917525773196,0.29562982005141386,0.5578231292517007,0
4,2,1,0.6804123711340205,0.5025510204081632,12,0.6316666666666668,0.6952054794520548,0.5618556701030928,0.6838046272493574,0.44897959183673475,1
5,2,2,0.29896907216494845,0.30612244897959184,18,0.8416666666666668,0.17123287671232879,0.0979381443298969,0.14910025706940874,0.1904761904761905,1
3,2,2,0.5051546391752577,0.2729591836734694,16,0.8766666666666667,0.4075342465753425,0.14948453608247422,0.32390745501285345,0.1836734693877551,1
1,2,1,0.6288659793814433,0.6020408163265305,10,0.9066666666666667,0.5616438356164384,0.25257731958762886,0.4241645244215938,0.30612244897959184,1
5,1,1,0.4329896907216495,0.3520408163265306,10,0.605,0.18493150684931509,0.25257731958762886,0.442159383033419,0.17687074829931973,1
1,2,2,0.8144329896907216,0.5510204081632653,6,0.9733333333333334,0.5205479452054794,0.27835051546391754,0.699228791773779,0.44897959183673475,1
1,2,2,0.09278350515463918,0.08673469387755102,2,0.3466666666666667,0.010273972602739725,0.0,0.048843187660668384,0.08843537414965986,1
0,1,1,0.22680412371134018,0.1683673469387755,4,0.4683333333333334,0.1780821917808219,0.23195876288659792,0.14652956298200515,0.23129251700680273,1
3,1,1,0.7010309278350515,0.6632653061224489,12,0.30166666666666675,0.4931506849315069,0.6597938144329897,0.38046272493573263,0.6734693877551021,0
1,1,1,0.8762886597938143,0.7576530612244897,12,0.405,0.7534246575342466,0.654639175257732,0.7789203084832905,0.8639455782312926,0
0,2,1,0.3402061855670103,0.3137755102040816,10,0.2466666666666667,0.04452054794520548,0.12886597938144329,0.2596401028277635,0.2448979591836735,0
1,1,1,0.14432989690721648,0.12755102040816324,4,0.6883333333333335,0.05136986301369863,0.07216494845360824,0.11825192802056554,0.08843537414965986,1
5,2,1,0.7835051546391752,0.4336734693877551,16,0.32166666666666677,0.030821917808219176,0.23195876288659792,0.41131105398457585,0.6326530612244898,0
2,2,2,0.36082474226804123,0.2270408163265306,10,0.865,0.2945205479452055,0.10309278350515463,0.2544987146529563,0.2108843537414966,1
4,1,2,0.020618556701030927,0.028061224489795915,18,0.8783333333333334,0.0,0.0,0.015424164524421594,0.04081632653061225,1
0,2,2,0.4742268041237113,0.39285714285714285,10,0.16333333333333333,0.17123287671232879,0.38144329896907214,0.4318766066838046,0.435374149659864,0
0,1,1,0.27835051546391754,0.18367346938775508,18,0.6533333333333333,0.11301369863013698,0.015463917525773195,0.18508997429305915,0.272108843537415,1
5,1,1,0.49484536082474223,0.3647959183673469,18,0.3483333333333334,0.4075342465753425,0.12886597938144329,0.5012853470437019,0.33333333333333337,0
0,1,1,0.7628865979381443,0.45408163265306123,16,0.2316666666666667,0.4417808219178082,0.30412371134020616,0.7583547557840618,0.7210884353741497,0
1,1,2,0.288659793814433,0.23214285714285712,4,0.5366666666666666,0.023972602739726026,0.18041237113402062,0.23907455012853474,0.1360544217687075,1
3,2,1,0.0,0.01020408163265306,18,0.3766666666666667,0.017123287671232876,0.005154639175257732,0.005141388174807198,0.0,0
5,2,1,0.6804123711340205,0.4770408163265306,8,0.9416666666666667,0.3287671232876712,0.3711340206185567,0.634961439588689,0.4285714285714286,1
5,2,1,0.979381443298969,0.6913265306122448,2,0.046666666666666745,0.003424657534246575,0.9484536082474226,0.557840616966581,0.5374149659863946,0
0,1,1,0.10309278350515463,0.09948979591836735,4,0.78,0.09931506849315068,0.1134020618556701,0.06426735218508997,0.10204081632653061,1
5,2,1,0.7422680412371133,0.6045918367346939,16,0.9233333333333333,0.1506849315068493,0.34536082474226804,0.5218508997429306,0.5918367346938775,1
4,1,2,0.6907216494845361,0.5229591836734693,4,0.8983333333333334,0.09246575342465753,0.12371134020618556,0.40616966580976865,0.5034013605442177,1
0,2,1,0.9175257731958762,0.586734693877551,18,0.19000000000000006,0.6095890410958904,0.12886597938144329,0.8611825192802057,0.435374149659864,0
0,1,1,0.1134020618556701,0.11224489795918367,16,0.3833333333333334,0.11301369863013698,0.05154639175257732,0.08997429305912596,0.054421768707483,0
3,1,2,0.6597938144329897,0.3647959183673469,10,0.9016666666666668,0.5273972602739726,0.6237113402061856,0.37275064267352187,0.40816326530612246,1
3,2,1,0.16494845360824742,0.1377551020408163,14,0.6166666666666667,0.18493150684931509,0.15979381443298968,0.08226221079691516,0.1836734693877551,1
5,2,1,0.8247422680412371,0.5255102040816326,14,0.7100000000000002,0.3938356164383562,0.24742268041237112,0.660668380462725,0.5714285714285715,1
4,2,2,0.26804123711340205,0.2040816326530612,14,0.08666666666666667,0.17123287671232879,0.13402061855670103,0.17480719794344474,0.25170068027210885,0
1,1,1,0.7010309278350515,0.4005102040816326,4,0.42333333333333334,0.4486301369863014,0.44329896907216493,0.6760925449871465,0.5374149659863946,1
4,1,2,0.05154639175257732,0.038265306122448974,18,0.7133333333333334,0.017123287671232876,0.06701030927835051,0.048843187660668384,0.04081632653061225,1
0,2,2,0.7422680412371133,0.6428571428571428,6,0.2716666666666667,0.0821917808219178,0.28865979381443296,0.6812339331619538,0.5714285714285715,0
5,2,1,0.21649484536082472,0.11989795918367348,10,0.21833333333333338,0.0136986301369863,0.19072164948453607,0.21593830334190234,0.19727891156462588,0
1,1,1,0.04123711340206185,0.04081632653061224,8,0.2416666666666667,0.04452054794520548,0.005154639175257732,0.03341902313624679,0.020408163265306124,0
5,1,2,0.08247422680412371,0.06887755102040817,4,0.9933333333333334,0.09931506849315068,0.05670103092783505,0.043701799485861184,0.07482993197278912,1
1,2,1,0.20618556701030927,0.12499999999999999,8,0.20000000000000007,0.10273972602739725,0.005154639175257732,0.12082262210796914,0.1564625850340136,0
1,2,2,0.8041237113402061,0.7806122448979591,2,0.025000000000000022,0.8082191780821918,0.06185567010309278,0.49357326478149105,0.49659863945578236,1
4,2,2,0.8659793814432989,0.5255102040816326,10,0.9450000000000001,0.8356164383561644,0.3711340206185567,0.6015424164524422,0.6734693877551021,1
3,2,1,0.7525773195876289,0.6556122448979591,2,0.07000000000000006,0.4794520547945206,0.0979381443298969,0.6838046272493574,0.761904761904762,1
5,2,1,0.5154639175257731,0.29336734693877553,18,0.685,0.4931506849315069,0.26288659793814434,0.390745501285347,0.30612244897959184,1
2,2,2,0.7938144329896907,0.5255102040816326,2,0.7050000000000001,0.06164383561643835,0.09278350515463918,0.41131105398457585,0.4829931972789116,1
1,1,1,0.4123711340206186,0.28061224489795916,4,0.6733333333333333,0.1643835616438356,0.14432989690721648,0.37532133676092544,0.272108843537415,1
0,1,2,0.6494845360824741,0.5076530612244897,16,0.9033333333333333,0.2876712328767123,0.6288659793814433,0.35989717223650386,0.653061224489796,1
0,1,1,0.7422680412371133,0.38010204081632654,12,0.5,0.21575342465753422,0.4381443298969072,0.4755784061696658,0.27891156462585037,1
3,2,2,0.9175257731958762,0.645408163265306,12,0.6466666666666667,0.3082191780821918,0.8402061855670103,0.7095115681233933,0.7551020408163266,1
0,2,2,0.061855670103092786,0.0510204081632653,16,0.7316666666666667,0.06506849315068493,0.03092783505154639,0.043701799485861184,0.0272108843537415,1
1,1,1,0.061855670103092786,0.06377551020408163,10,0.8300000000000001,0.04794520547945205,0.06701030927835051,0.056555269922879174,0.0272108843537415,1
5,1,1,0.4020618556701031,0.24489795918367344,4,0.03166666666666673,0.2636986301369863,0.38144329896907214,0.30077120822622105,0.3741496598639456,0
5,1,1,0.4123711340206186,0.21428571428571427,6,0.4716666666666667,0.2089041095890411,0.041237113402061855,0.21079691516709514,0.17006802721088438,1
3,1,1,0.4742268041237113,0.2857142857142857,12,0.3916666666666667,0.1267123287671233,0.41237113402061853,0.39331619537275064,0.3673469387755102,0
3,2,1,0.8350515463917525,0.6530612244897959,8,0.6600000000000001,0.4965753424657534,0.6288659793814433,0.596401028277635,0.4829931972789116,1
4,2,2,0.7628865979381443,0.6020408163265305,8,0.6200000000000001,0.08904109589041095,0.08247422680412371,0.5115681233933163,0.45578231292517013,1
4,1,2,0.5051546391752577,0.30612244897959184,20,0.18333333333333335,0.3184931506849315,0.4742268041237113,0.4730077120822622,0.380952380952381,0
5,1,2,0.3505154639175258,0.288265306122449,14,0.41000000000000003,0.2945205479452055,0.015463917525773195,0.30077120822622105,0.326530612244898,0
3,2,1,0.5360824742268041,0.42091836734693877,16,0.41666666666666674,0.3698630136986301,0.32989690721649484,0.33676092544987146,0.4761904761904762,1
5,2,2,0.05154639175257732,0.028061224489795915,4,0.07333333333333336,0.0547945205479452,0.041237113402061855,0.059125964010282785,0.020408163265306124,0
2,2,1,0.9896907216494845,0.9668367346938774,10,0.7383333333333335,0.18835616438356162,0.7628865979381443,0.6169665809768639,0.36054421768707484,1
4,1,2,0.979381443298969,0.9209183673469387,4,0.7866666666666668,0.476027397260274,0.5824742268041236,0.9717223650385605,0.9183673469387755,1
0,1,1,0.9484536082474226,0.7551020408163265,12,0.0033333333333334103,0.4246575342465754,0.07731958762886598,0.9100257069408741,0.5578231292517007,0
3,1,1,0.30927835051546393,0.22448979591836732,18,0.1266666666666667,0.15753424657534248,0.041237113402061855,0.22365038560411313,0.11564625850340136,0
0,1,1,0.36082474226804123,0.288265306122449,10,0.7450000000000001,0.003424657534246575,0.23195876288659792,0.22365038560411313,0.2380952380952381,1
2,1,1,0.4123711340206186,0.39540816326530615,6,0.6833333333333333,0.4246575342465754,0.19072164948453607,0.3161953727506427,0.3129251700680272,1
2,2,2,0.7010309278350515,0.6096938775510203,6,0.9866666666666668,0.708904109589041,0.02577319587628866,0.5424164524421594,0.6258503401360545,1
3,2,2,0.30927835051546393,0.2857142857142857,16,0.32000000000000006,0.1678082191780822,0.11855670103092783,0.2596401028277635,0.217687074829932,0
5,1,2,0.7938144329896907,0.44387755102040816,2,0.43166666666666675,0.678082191780822,0.14432989690721648,0.7352185089974294,0.3673469387755102,1
3,2,2,0.20618556701030927,0.2040816326530612,18,0.023333333333333317,0.0410958904109589,0.04639175257731959,0.14138817480719795,0.1360544217687075,0
0,1,1,0.2577319587628866,0.20663265306122447,6,0.74,0.04452054794520548,0.211340206185567,0.18508997429305915,0.1360544217687075,1
5,2,2,0.6804123711340205,0.45153061224489793,12,0.6500000000000001,0.613013698630137,0.6082474226804123,0.634961439588689,0.6326530612244898,1
3,1,1,0.6288659793814433,0.586734693877551,4,0.07833333333333337,0.6301369863013698,0.6288659793814433,0.5347043701799487,0.5510204081632654,1
5,1,1,0.9072164948453607,0.7933673469387754,2,0.6283333333333334,0.4143835616438356,0.5567010309278351,0.5244215938303343,0.5918367346938775,1
1,1,2,0.4639175257731959,0.39285714285714285,4,0.28,0.4589041095890411,0.26288659793814434,0.4087403598971722,0.2448979591836735,1
2,2,2,0.8144329896907216,0.4387755102040816,4,0.6233333333333333,0.3732876712328767,0.654639175257732,0.5886889460154242,0.6326530612244898,1
2,2,2,0.9072164948453607,0.6887755102040816,14,0.08833333333333337,0.7773972602739726,0.2268041237113402,0.6838046272493574,0.489795918367347,0
4,2,2,0.3711340206185567,0.3520408163265306,8,0.7116666666666667,0.136986301369863,0.25257731958762886,0.20308483290488433,0.3673469387755102,1
4,2,1,0.8865979381443299,0.5586734693877551,10,0.3533333333333334,0.2363013698630137,0.20618556701030927,0.8123393316195373,0.6734693877551021,0
3,2,1,0.8762886597938143,0.6862244897959183,18,0.2566666666666667,0.3150684931506849,0.47938144329896903,0.7866323907455014,0.8163265306122449,0
5,2,2,0.49484536082474223,0.3086734693877551,14,0.025000000000000022,0.2568493150684932,0.44329896907216493,0.42930591259640105,0.272108843537415,0
0,2,1,0.5979381443298969,0.5714285714285714,10,0.30000000000000004,0.010273972602739725,0.61340206185567,0.3444730077120823,0.5918367346938775,0
2,1,1,0.9175257731958762,0.6096938775510203,16,0.6416666666666668,0.8801369863013698,0.0979381443298969,0.7917737789203085,0.6190476190476191,1
1,1,2,0.7422680412371133,0.4489795918367347,6,0.2666666666666667,0.09246575342465753,0.06701030927835051,0.6580976863753214,0.34013605442176875,0
1,2,1,0.8350515463917525,0.7168367346938774,16,0.6733333333333333,0.05136986301369863,0.6030927835051546,0.4267352185089974,0.7755102040816327,1
1,1,1,0.7628865979381443,0.6020408163265305,12,0.6533333333333333,0.02054794520547945,0.6288659793814433,0.686375321336761,0.34013605442176875,1
1,2,1,0.3402061855670103,0.23724489795918366,4,0.16333333333333333,0.06164383561643835,0.30927835051546393,0.19537275064267354,0.3129251700680272,0
5,1,1,0.08247422680412371,0.0816326530612245,18,0.9700000000000002,0.03424657534246575,0.02577319587628866,0.06683804627249357,0.04081632653061225,1
5,1,1,0.9999999999999999,0.6530612244897959,4,0.9333333333333333,0.2705479452054795,0.010309278350515464,0.9691516709511568,0.3673469387755102,1
2,1,1,0.5670103092783505,0.37755102040816324,18,0.050000000000000044,0.2054794520547945,0.1958762886597938,0.4190231362467866,0.4217687074829932,0
5,1,2,0.05154639175257732,0.05357142857142857,16,0.245,0.04794520547945205,0.03608247422680412,0.059125964010282785,0.054421768707483,0
0,2,1,0.9690721649484535,0.5994897959183673,12,0.8133333333333335,0.3424657534246575,0.7422680412371134,0.5372750642673523,0.7074829931972789,1
1,2,2,0.9381443298969071,0.7295918367346939,6,0.3766666666666667,0.3835616438356165,0.08247422680412371,0.4987146529562982,0.7482993197278912,0
0,1,2,0.9587628865979381,0.7168367346938774,18,0.4616666666666668,0.21575342465753422,0.5309278350515464,0.7686375321336761,0.9591836734693878,1
4,1,1,0.8762886597938143,0.5892857142857142,16,0.12,0.3664383561643836,0.6030927835051546,0.506426735218509,0.54421768707483,0
5,1,1,0.7319587628865979,0.5280612244897959,14,0.7650000000000001,0.5342465753424658,0.41237113402061853,0.5141388174807199,0.7346938775510204,1
3,1,1,0.4020618556701031,0.3163265306122449,10,0.275,0.2226027397260274,0.0979381443298969,0.35475578406169667,0.217687074829932,0
2,1,2,0.27835051546391754,0.2525510204081633,4,0.8150000000000002,0.04452054794520548,0.211340206185567,0.14910025706940874,0.2448979591836735,1
3,1,1,0.7525773195876289,0.4489795918367347,2,0.6333333333333333,0.24315068493150682,0.6082474226804123,0.634961439588689,0.4285714285714286,1
1,1,2,0.7938144329896907,0.6479591836734693,20,0.635,0.5136986301369864,0.15463917525773196,0.45758354755784064,0.5986394557823129,1
1,1,1,0.6907216494845361,0.5612244897959183,16,0.6216666666666668,0.5993150684931506,0.005154639175257732,0.5398457583547558,0.6122448979591837,1
0,2,2,0.6907216494845361,0.5765306122448979,10,0.021666666666666723,0.1952054794520548,0.47938144329896903,0.6658097686375322,0.54421768707483,0
0,2,2,0.4742268041237113,0.4719387755102041,16,0.41833333333333345,0.273972602739726,0.4845360824742268,0.4370179948586118,0.3741496598639456,1
5,1,1,0.7731958762886597,0.6147959183673468,8,0.255,0.05136986301369863,0.39690721649484534,0.557840616966581,0.6802721088435375,0
3,2,2,0.6907216494845361,0.5714285714285714,4,0.5833333333333335,0.03424657534246575,0.6907216494845361,0.390745501285347,0.435374149659864,1
1,2,2,0.10309278350515463,0.10714285714285714,4,0.2316666666666667,0.11301369863013698,0.09278350515463918,0.06683804627249357,0.0816326530612245,1
1,1,2,0.27835051546391754,0.23724489795918366,4,0.5966666666666667,0.2842465753424658,0.22164948453608246,0.17223650385604114,0.1836734693877551,1
4,1,1,0.5463917525773195,0.4744897959183673,6,0.1316666666666667,0.4794520547945206,0.4690721649484536,0.46786632390745503,0.2108843537414966,0
4,1,1,0.30927835051546393,0.2653061224489796,4,0.25,0.2534246575342466,0.15463917525773196,0.20308483290488433,0.12244897959183675,1
5,2,2,0.24742268041237112,0.20153061224489793,4,0.915,0.2568493150684932,0.10309278350515463,0.22107969151670953,0.1836734693877551,1
0,1,2,0.03092783505154639,0.033163265306122444,18,0.9416666666666667,0.05136986301369863,0.020618556701030927,0.017994858611825194,0.01360544217687075,1
0,1,2,0.16494845360824742,0.1683673469387755,10,0.9216666666666669,0.03424657534246575,0.020618556701030927,0.08740359897172237,0.11564625850340136,0
0,2,2,0.1134020618556701,0.11734693877551021,12,0.42500000000000004,0.08561643835616438,0.06185567010309278,0.09768637532133675,0.11564625850340136,1
1,2,2,0.9999999999999999,0.520408163265306,20,0.8683333333333334,0.4383561643835617,0.422680412371134,0.9717223650385605,0.7551020408163266,1
0,2,2,0.18556701030927833,0.11224489795918367,2,0.8666666666666667,0.1643835616438356,0.02577319587628866,0.19537275064267354,0.0816326530612245,1
1,2,2,0.5051546391752577,0.3826530612244898,4,0.7016666666666667,0.24315068493150682,0.31443298969072164,0.3856041131105398,0.40136054421768713,1
4,1,1,0.8247422680412371,0.6045918367346939,20,0.885,0.791095890410959,0.15463917525773196,0.6298200514138819,0.3673469387755102,1
5,2,2,0.4123711340206186,0.3137755102040816,18,0.45166666666666677,0.3082191780821918,0.16494845360824742,0.2930591259640103,0.4217687074829932,1
2,2,1,0.1134020618556701,0.11734693877551021,8,0.4700000000000001,0.07534246575342465,0.09278350515463918,0.07969151670951156,0.11564625850340136,1
1,2,1,0.4536082474226804,0.3392857142857143,18,0.31166666666666676,0.386986301369863,0.4381443298969072,0.390745501285347,0.3673469387755102,0
1,2,2,0.6597938144329897,0.49489795918367346,12,0.7633333333333334,0.5513698630136986,0.2268041237113402,0.4755784061696658,0.6462585034013606,1
2,1,1,0.8350515463917525,0.760204081632653,16,0.56,0.1815068493150685,0.26288659793814434,0.8431876606683806,0.489795918367347,1
0,1,2,0.6907216494845361,0.520408163265306,16,0.9283333333333335,0.589041095890411,0.7061855670103092,0.3676092544987147,0.5986394557823129,1
4,1,1,0.4639175257731959,0.3112244897959184,8,0.6300000000000001,0.4726027397260274,0.010309278350515464,0.2442159383033419,0.4761904761904762,1
1,1,2,0.7938144329896907,0.39540816326530615,8,0.41833333333333345,0.030821917808219176,0.18041237113402062,0.4730077120822622,0.5646258503401361,1
3,2,2,0.8865979381443299,0.6275510204081632,16,0.6133333333333335,0.5753424657534246,0.8865979381443299,0.763496143958869,0.7142857142857143,1
1,1,2,0.6494845360824741,0.5892857142857142,2,0.6200000000000001,0.17465753424657532,0.5360824742268041,0.42159383033419023,0.5170068027210885,1
3,2,2,0.3402061855670103,0.34183673469387754,4,0.2316666666666667,0.1815068493150685,0.14432989690721648,0.3264781491002571,0.29931972789115646,1
2,2,1,0.8247422680412371,0.4923469387755102,16,0.56,0.3972602739726028,0.11855670103092783,0.7326478149100257,0.7278911564625851,1
0,2,1,0.18556701030927833,0.14540816326530612,14,0.15500000000000003,0.0547945205479452,0.07216494845360824,0.14395886889460155,0.19727891156462588,0
5,2,2,0.2577319587628866,0.20153061224489793,2,0.9133333333333333,0.24315068493150682,0.05154639175257732,0.15167095115681237,0.10204081632653061,1
0,1,1,0.5257731958762886,0.4413265306122449,4,0.8166666666666667,0.07191780821917808,0.5257731958762887,0.4987146529562982,0.5238095238095238,1
2,2,2,0.9999999999999999,0.49999999999999994,6,0.020000000000000018,0.7363013698630136,0.1134020618556701,0.7994858611825193,0.7482993197278912,0
2,2,1,0.49484536082474223,0.4897959183673469,14,0.7916666666666667,0.1095890410958904,0.2422680412371134,0.24678663239074553,0.44217687074829937,1
2,2,2,0.9175257731958762,0.46683673469387754,20,0.17166666666666675,0.6335616438356164,0.6030927835051546,0.5141388174807199,0.6258503401360545,0
3,2,1,0.7628865979381443,0.6658163265306122,14,0.9450000000000001,0.3184931506849315,0.03608247422680412,0.7095115681233933,0.5034013605442177,1
0,1,2,0.5154639175257731,0.4464285714285714,18,0.43000000000000005,0.2876712328767123,0.27835051546391754,0.3264781491002571,0.2108843537414966,1
5,1,2,0.16494845360824742,0.14540816326530612,4,0.41333333333333344,0.05136986301369863,0.12371134020618556,0.15938303341902316,0.17687074829931973,1
0,2,2,0.7319587628865979,0.711734693877551,16,0.31000000000000005,0.5273972602739726,0.4536082474226804,0.4138817480719794,0.5238095238095238,0
4,1,2,0.30927835051546393,0.288265306122449,6,0.5583333333333333,0.11643835616438356,0.23711340206185566,0.15938303341902316,0.2653061224489796,1
5,1,2,0.5154639175257731,0.520408163265306,2,0.3966666666666667,0.11301369863013698,0.10309278350515463,0.3676092544987147,0.2448979591836735,1
4,2,2,0.7113402061855669,0.711734693877551,14,0.32666666666666677,0.2191780821917808,0.5618556701030928,0.7043701799485862,0.3129251700680272,0
4,1,1,0.12371134020618556,0.11479591836734694,6,0.18500000000000005,0.05136986301369863,0.015463917525773195,0.10539845758354756,0.108843537414966,0
4,2,2,0.2577319587628866,0.2653061224489796,6,0.9283333333333335,0.2568493150684932,0.21649484536082475,0.20308483290488433,0.1904761904761905,1
5,1,1,0.6494845360824741,0.45408163265306123,10,0.10000000000000009,0.541095890410959,0.5463917525773195,0.5115681233933163,0.41496598639455784,0
4,1,2,0.9381443298969071,0.9081632653061223,18,0.2683333333333334,0.339041095890411,0.654639175257732,0.6658097686375322,0.7755102040816327,0
0,1,1,0.6701030927835051,0.37244897959183676,16,0.5633333333333335,0.11643835616438356,0.3556701030927835,0.5655526992287918,0.5510204081632654,1
5,1,2,0.6804123711340205,0.4846938775510204,6,0.9416666666666667,0.4178082191780822,0.005154639175257732,0.5809768637532134,0.6122448979591837,1
5,2,2,0.556701030927835,0.3392857142857143,4,0.2483333333333334,0.2054794520547945,0.29381443298969073,0.4755784061696658,0.29251700680272114,0
1,2,1,0.17525773195876287,0.11224489795918367,2,0.9500000000000002,0.1643835616438356,0.11855670103092783,0.09254498714652956,0.1564625850340136,1
5,2,2,0.845360824742268,0.4897959183673469,6,0.8583333333333334,0.18493150684931509,0.12886597938144329,0.609254498714653,0.489795918367347,1
2,2,1,0.23711340206185563,0.17602040816326528,16,0.2566666666666667,0.14726027397260272,0.05154639175257732,0.17480719794344474,0.14285714285714288,0
1,2,1,0.27835051546391754,0.24489795918367344,18,0.8050000000000002,0.04794520547945205,0.005154639175257732,0.2750642673521851,0.17687074829931973,1
3,1,1,0.30927835051546393,0.18112244897959182,2,0.405,0.1267123287671233,0.23195876288659792,0.2802056555269923,0.3129251700680272,0
4,2,1,0.288659793814433,0.27040816326530615,2,0.81,0.2636986301369863,0.17010309278350516,0.19794344473007713,0.217687074829932,1
3,1,1,0.061855670103092786,0.05612244897959184,20,0.15833333333333333,0.0547945205479452,0.015463917525773195,0.03341902313624679,0.034013605442176874,0
2,2,1,0.020618556701030927,0.025510204081632647,2,0.9750000000000001,0.010273972602739725,0.015463917525773195,0.020565552699228794,0.034013605442176874,1
2,2,2,0.4329896907216495,0.2627551020408163,20,0.31333333333333335,0.3732876712328767,0.12371134020618556,0.33161953727506427,0.3129251700680272,0
2,2,1,0.8762886597938143,0.49999999999999994,10,0.8816666666666668,0.2602739726027397,0.5412371134020618,0.5115681233933163,0.5714285714285715,1
4,2,2,0.7422680412371133,0.3852040816326531,6,0.6283333333333334,0.7568493150684932,0.6958762886597938,0.7352185089974294,0.5034013605442177,1
4,2,1,0.5670103092783505,0.3596938775510204,12,0.5750000000000002,0.5,0.44329896907216493,0.32390745501285345,0.3197278911564626,1
5,2,1,0.979381443298969,0.6964285714285714,10,0.8133333333333335,0.3253424657534247,0.15979381443298968,0.8097686375321338,0.7210884353741497,1
2,2,2,0.7010309278350515,0.5637755102040816,6,0.5816666666666668,0.4212328767123288,0.5103092783505154,0.4498714652956298,0.6054421768707483,1
2,2,2,0.8969072164948453,0.5816326530612245,4,0.3650000000000001,0.7842465753424658,0.02577319587628866,0.6401028277634963,0.3197278911564626,0
3,1,1,0.29896907216494845,0.2780612244897959,14,0.7866666666666668,0.11986301369863013,0.29896907216494845,0.20565552699228792,0.14285714285714288,1
4,1,2,0.20618556701030927,0.14795918367346936,12,0.050000000000000044,0.1917808219178082,0.14948453608247422,0.12082262210796914,0.14965986394557823,0
5,2,1,0.7113402061855669,0.5408163265306122,4,0.42833333333333334,0.3082191780821918,0.41237113402061853,0.6709511568123394,0.272108843537415,1
